bulan,provinsi,komoditas,harga,is_interpolated
2020-11,Lampung,Cabai Rawit,24900.0,False
2020-12,Lampung,Cabai Rawit,40750.0,False
2021-01,Lampung,Cabai Rawit,58500.0,True
2021-02,Lampung,Cabai Rawit,76250.0,False
2021-03,Lampung,Cabai Rawit,91250.0,False
2021-04,Lampung,Cabai Rawit,85000.0,False
2021-05,Lampung,Cabai Rawit,49250.0,False
2021-06,Lampung,Cabai Rawit,46500.0,True
2021-07,Lampung,Cabai Rawit,43750.0,False
2021-08,Lampung,Cabai Rawit,44150.0,False
2021-09,Lampung,Cabai Rawit,19900.0,False
2021-10,Lampung,Cabai Rawit,23250.0,False
2021-11,Lampung,Cabai Rawit,23650.0,False
2021-12,Lampung,Cabai Rawit,38900.0,False
2022-01,Lampung,Cabai Rawit,80000.0,False
2022-02,Lampung,Cabai Rawit,64825.0,True
2022-03,Lampung,Cabai Rawit,49650.0,False
2022-04,Lampung,Cabai Rawit,40900.0,False
2022-05,Lampung,Cabai Rawit,58316.66666666667,True
2022-06,Lampung,Cabai Rawit,75733.33333333334,True
2022-07,Lampung,Cabai Rawit,93150.0,False
2022-08,Lampung,Cabai Rawit,65650.0,False
2022-09,Lampung,Cabai Rawit,48400.0,False
2022-10,Lampung,Cabai Rawit,56150.0,False
2022-11,Lampung,Cabai Rawit,36400.0,False
2022-12,Lampung,Cabai Rawit,32900.0,False
2023-01,Lampung,Cabai Rawit,75650.0,False
2023-02,Lampung,Cabai Rawit,50750.0,False
2023-03,Lampung,Cabai Rawit,60400.0,False
2023-04,Lampung,Cabai Rawit,45150.0,False
2023-05,Lampung,Cabai Rawit,36900.0,False
2023-06,Lampung,Cabai Rawit,39150.0,False
2023-07,Lampung,Cabai Rawit,32500.0,False
2023-08,Lampung,Cabai Rawit,35250.0,False
2023-09,Lampung,Cabai Rawit,36750.0,False
2023-10,Lampung,Cabai Rawit,38400.0,False
2023-11,Lampung,Cabai Rawit,71250.0,False
2023-12,Lampung,Cabai Rawit,91250.0,False
2024-01,Lampung,Cabai Rawit,67450.0,True
2024-02,Lampung,Cabai Rawit,43650.0,False
2024-03,Lampung,Cabai Rawit,69900.0,False
2024-04,Lampung,Cabai Rawit,35650.0,False
2024-05,Lampung,Cabai Rawit,36900.0,False
2024-06,Lampung,Cabai Rawit,35400.0,False
2024-07,Lampung,Cabai Rawit,37400.0,False
2024-08,Lampung,Cabai Rawit,71900.0,False
2024-09,Lampung,Cabai Rawit,37500.0,False
2024-10,Lampung,Cabai Rawit,37650.0,False
2024-11,Lampung,Cabai Rawit,37750.0,False
2024-12,Lampung,Cabai Rawit,27900.0,False
2025-01,Lampung,Cabai Rawit,63750.0,False
2025-02,Lampung,Cabai Rawit,70650.0,False
2025-03,Lampung,Cabai Rawit,83750.0,False
2025-04,Lampung,Cabai Rawit,81500.0,False
2025-05,Lampung,Cabai Rawit,41250.0,False
2025-06,Lampung,Cabai Rawit,34250.0,False
2025-07,Lampung,Cabai Rawit,54400.0,False
2025-08,Lampung,Cabai Rawit,37000.0,False
2025-09,Lampung,Cabai Rawit,31000.0,False
2025-10,Lampung,Cabai Rawit,36250.0,False
2025-11,Lampung,Cabai Rawit,29650.0,False
2025-12,Lampung,Cabai Rawit,56900.0,False
2026-01,Lampung,Cabai Rawit,61900.0,False
2026-02,Lampung,Cabai Rawit,56900.0,False
2026-03,Lampung,Cabai Rawit,61900.0,False
2026-04,Lampung,Cabai Rawit,58150.0,False
2026-05,Lampung,Cabai Rawit,53500.0,False
2026-06,Lampung,Cabai Rawit,69000.0,False
2026-07,Lampung,Cabai Rawit,46650.0,False
2020-02,Maluku,Bawang Merah,45650.0,False
2020-03,Maluku,Bawang Merah,52150.0,False
2020-04,Maluku,Bawang Merah,46150.0,False
2020-05,Maluku,Bawang Merah,52650.0,True
2020-06,Maluku,Bawang Merah,59150.0,True
2020-07,Maluku,Bawang Merah,65650.0,False
2020-08,Maluku,Bawang Merah,40650.0,False
2020-09,Maluku,Bawang Merah,40000.0,False
2020-10,Maluku,Bawang Merah,36900.0,False
2020-11,Maluku,Bawang Merah,42500.0,False
2020-12,Maluku,Bawang Merah,44650.0,False
2021-01,Maluku,Bawang Merah,40950.0,True
2021-02,Maluku,Bawang Merah,37250.0,False
2021-03,Maluku,Bawang Merah,38150.0,False
2021-04,Maluku,Bawang Merah,39000.0,False
2021-05,Maluku,Bawang Merah,37000.0,False
2021-06,Maluku,Bawang Merah,35825.0,True
2021-07,Maluku,Bawang Merah,34650.0,False
2021-08,Maluku,Bawang Merah,39400.0,False
2021-09,Maluku,Bawang Merah,40650.0,False
2021-10,Maluku,Bawang Merah,34000.0,False
2021-11,Maluku,Bawang Merah,32750.0,False
2021-12,Maluku,Bawang Merah,34650.0,False
2022-01,Maluku,Bawang Merah,32500.0,False
2022-02,Maluku,Bawang Merah,35000.0,True
2022-03,Maluku,Bawang Merah,37500.0,False
2022-04,Maluku,Bawang Merah,40150.0,False
2022-05,Maluku,Bawang Merah,50733.333333333336,True
2022-06,Maluku,Bawang Merah,61316.66666666667,True
2022-07,Maluku,Bawang Merah,71900.0,False
2022-08,Maluku,Bawang Merah,68750.0,False
2022-09,Maluku,Bawang Merah,42500.0,False
2022-10,Maluku,Bawang Merah,38000.0,False
2022-11,Maluku,Bawang Merah,37400.0,False
2022-12,Maluku,Bawang Merah,42150.0,False
2023-01,Maluku,Bawang Merah,44650.0,False
2023-02,Maluku,Bawang Merah,44750.0,False
2023-03,Maluku,Bawang Merah,43150.0,False
2023-04,Maluku,Bawang Merah,43150.0,False
2023-05,Maluku,Bawang Merah,45025.0,True
2023-06,Maluku,Bawang Merah,46900.0,False
2023-07,Maluku,Bawang Merah,43150.0,False
2023-08,Maluku,Bawang Merah,39750.0,False
2023-09,Maluku,Bawang Merah,34400.0,False
2023-10,Maluku,Bawang Merah,32250.0,False
2023-11,Maluku,Bawang Merah,31650.0,False
2023-12,Maluku,Bawang Merah,32500.0,False
2024-01,Maluku,Bawang Merah,38750.0,False
2024-02,Maluku,Bawang Merah,50650.0,False
2024-03,Maluku,Bawang Merah,41250.0,False
2024-04,Maluku,Bawang Merah,38750.0,False
2024-05,Maluku,Bawang Merah,62250.0,False
2024-06,Maluku,Bawang Merah,50650.0,False
2024-07,Maluku,Bawang Merah,46900.0,False
2024-08,Maluku,Bawang Merah,40650.0,False
2024-09,Maluku,Bawang Merah,36400.0,False
2024-10,Maluku,Bawang Merah,36250.0,False
2024-11,Maluku,Bawang Merah,36250.0,False
2024-12,Maluku,Bawang Merah,47500.0,False
2025-01,Maluku,Bawang Merah,52250.0,False
2025-02,Maluku,Bawang Merah,43000.0,False
2025-03,Maluku,Bawang Merah,46150.0,False
2025-04,Maluku,Bawang Merah,53750.0,False
2025-05,Maluku,Bawang Merah,48150.0,False
2025-06,Maluku,Bawang Merah,45000.0,False
2025-07,Maluku,Bawang Merah,60000.0,False
2025-08,Maluku,Bawang Merah,55400.0,False
2025-09,Maluku,Bawang Merah,62500.0,False
2025-10,Maluku,Bawang Merah,48750.0,False
2025-11,Maluku,Bawang Merah,43150.0,False
2025-12,Maluku,Bawang Merah,44000.0,False
2026-01,Maluku,Bawang Merah,61250.0,False
2026-02,Maluku,Bawang Merah,47650.0,False
2026-03,Maluku,Bawang Merah,48150.0,False
2026-04,Maluku,Bawang Merah,56900.0,False
2026-05,Maluku,Bawang Merah,53150.0,False
2026-06,Maluku,Bawang Merah,55000.0,False
2026-07,Maluku,Bawang Merah,60650.0,False
2020-02,Maluku,Beras,14250.0,False
2020-03,Maluku,Beras,14250.0,False
2020-04,Maluku,Beras,14200.0,False
2020-05,Maluku,Beras,13800.0,True
2020-06,Maluku,Beras,13400.0,True
2020-07,Maluku,Beras,13000.0,False
2020-08,Maluku,Beras,13000.0,False
2020-09,Maluku,Beras,13000.0,False
2020-10,Maluku,Beras,13000.0,False
2020-11,Maluku,Beras,13000.0,False
2020-12,Maluku,Beras,13100.0,False
2021-01,Maluku,Beras,13100.0,True
2021-02,Maluku,Beras,13100.0,False
2021-03,Maluku,Beras,13100.0,False
2021-04,Maluku,Beras,13150.0,False
2021-05,Maluku,Beras,13150.0,False
2021-06,Maluku,Beras,13150.0,True
2021-07,Maluku,Beras,13150.0,False
2021-08,Maluku,Beras,13150.0,False
2021-09,Maluku,Beras,13150.0,False
2021-10,Maluku,Beras,13150.0,False
2021-11,Maluku,Beras,13150.0,False
2021-12,Maluku,Beras,13150.0,False
2022-01,Maluku,Beras,13150.0,False
2022-02,Maluku,Beras,13150.0,True
2022-03,Maluku,Beras,13150.0,False
2022-04,Maluku,Beras,13150.0,False
2022-05,Maluku,Beras,13150.0,True
2022-06,Maluku,Beras,13150.0,True
2022-07,Maluku,Beras,13150.0,False
2022-08,Maluku,Beras,13150.0,False
2022-09,Maluku,Beras,13150.0,False
2022-10,Maluku,Beras,13150.0,False
2022-11,Maluku,Beras,13150.0,False
2022-12,Maluku,Beras,13150.0,False
2023-01,Maluku,Beras,13500.0,False
2023-02,Maluku,Beras,13700.0,False
2023-03,Maluku,Beras,13950.0,False
2023-04,Maluku,Beras,14650.0,False
2023-05,Maluku,Beras,14825.0,True
2023-06,Maluku,Beras,15000.0,False
2023-07,Maluku,Beras,14900.0,False
2023-08,Maluku,Beras,15000.0,False
2023-09,Maluku,Beras,15000.0,False
2023-10,Maluku,Beras,15400.0,False
2023-11,Maluku,Beras,15750.0,False
2023-12,Maluku,Beras,15850.0,False
2024-01,Maluku,Beras,15750.0,False
2024-02,Maluku,Beras,15850.0,False
2024-03,Maluku,Beras,16450.0,False
2024-04,Maluku,Beras,16750.0,False
2024-05,Maluku,Beras,17000.0,False
2024-06,Maluku,Beras,17000.0,False
2024-07,Maluku,Beras,16900.0,False
2024-08,Maluku,Beras,16900.0,False
2024-09,Maluku,Beras,16900.0,False
2024-10,Maluku,Beras,16900.0,False
2024-11,Maluku,Beras,16900.0,False
2024-12,Maluku,Beras,16900.0,False
2025-01,Maluku,Beras,16900.0,False
2025-02,Maluku,Beras,16900.0,False
2025-03,Maluku,Beras,17000.0,False
2025-04,Maluku,Beras,17000.0,False
2025-05,Maluku,Beras,17000.0,False
2025-06,Maluku,Beras,17150.0,False
2025-07,Maluku,Beras,17150.0,False
2025-08,Maluku,Beras,17400.0,False
2025-09,Maluku,Beras,17400.0,False
2025-10,Maluku,Beras,17650.0,False
2025-11,Maluku,Beras,17650.0,False
2025-12,Maluku,Beras,17250.0,False
2026-01,Maluku,Beras,17150.0,False
2026-02,Maluku,Beras,17400.0,False
2026-03,Maluku,Beras,17400.0,False
2026-04,Maluku,Beras,17450.0,False
2026-05,Maluku,Beras,17600.0,False
2026-06,Maluku,Beras,17700.0,False
2026-07,Maluku,Beras,17600.0,False
2020-02,Maluku,Cabai Besar,50000.0,False
2020-03,Maluku,Cabai Besar,45000.0,False
2020-04,Maluku,Cabai Besar,45000.0,False
2020-05,Maluku,Cabai Besar,41666.66666666666,True
2020-06,Maluku,Cabai Besar,38333.333333333336,True
2020-07,Maluku,Cabai Besar,35000.0,False
2020-08,Maluku,Cabai Besar,40000.0,False
2020-09,Maluku,Cabai Besar,40000.0,False
2020-10,Maluku,Cabai Besar,40000.0,False
2020-11,Maluku,Cabai Besar,55000.0,False
2020-12,Maluku,Cabai Besar,45000.0,False
2021-01,Maluku,Cabai Besar,47500.0,True
2021-02,Maluku,Cabai Besar,50000.0,False
2021-03,Maluku,Cabai Besar,50000.0,False
2021-04,Maluku,Cabai Besar,50000.0,False
2021-05,Maluku,Cabai Besar,50000.0,False
2021-06,Maluku,Cabai Besar,50000.0,True
2021-07,Maluku,Cabai Besar,50000.0,False
2021-08,Maluku,Cabai Besar,40000.0,False
2021-09,Maluku,Cabai Besar,40000.0,False
2021-10,Maluku,Cabai Besar,30000.0,False
2021-11,Maluku,Cabai Besar,30000.0,False
2021-12,Maluku,Cabai Besar,55000.0,False
2022-01,Maluku,Cabai Besar,70000.0,False
2022-02,Maluku,Cabai Besar,60000.0,True
2022-03,Maluku,Cabai Besar,50000.0,False
2022-04,Maluku,Cabai Besar,55000.0,False
2022-05,Maluku,Cabai Besar,58333.333333333336,True
2022-06,Maluku,Cabai Besar,61666.66666666666,True
2022-07,Maluku,Cabai Besar,65000.0,False
2022-08,Maluku,Cabai Besar,80000.0,False
2022-09,Maluku,Cabai Besar,65000.0,False
2022-10,Maluku,Cabai Besar,50000.0,False
2022-11,Maluku,Cabai Besar,50000.0,False
2022-12,Maluku,Cabai Besar,40000.0,False
2023-01,Maluku,Cabai Besar,40000.0,True
2023-02,Maluku,Cabai Besar,40000.0,False
2023-03,Maluku,Cabai Besar,40000.0,False
2023-04,Maluku,Cabai Besar,50000.0,False
2023-05,Maluku,Cabai Besar,50000.0,True
2023-06,Maluku,Cabai Besar,50000.0,False
2023-07,Maluku,Cabai Besar,60000.0,False
2023-08,Maluku,Cabai Besar,50000.0,False
2023-09,Maluku,Cabai Besar,50000.0,False
2023-10,Maluku,Cabai Besar,45000.0,False
2023-11,Maluku,Cabai Besar,45000.0,False
2023-12,Maluku,Cabai Besar,65000.0,False
2024-01,Maluku,Cabai Besar,70000.0,False
2024-02,Maluku,Cabai Besar,70000.0,False
2024-03,Maluku,Cabai Besar,70000.0,False
2024-04,Maluku,Cabai Besar,70000.0,False
2024-05,Maluku,Cabai Besar,50000.0,False
2024-06,Maluku,Cabai Besar,60000.0,False
2024-07,Maluku,Cabai Besar,60000.0,False
2024-08,Maluku,Cabai Besar,50000.0,False
2024-09,Maluku,Cabai Besar,50000.0,False
2024-10,Maluku,Cabai Besar,40000.0,False
2024-11,Maluku,Cabai Besar,40000.0,True
2024-12,Maluku,Cabai Besar,40000.0,False
2025-01,Maluku,Cabai Besar,40000.0,False
2025-02,Maluku,Cabai Besar,40000.0,False
2025-03,Maluku,Cabai Besar,40000.0,False
2025-04,Maluku,Cabai Besar,40000.0,False
2025-05,Maluku,Cabai Besar,40000.0,False
2025-06,Maluku,Cabai Besar,40000.0,False
2025-07,Maluku,Cabai Besar,40000.0,False
2025-08,Maluku,Cabai Besar,40000.0,False
2025-09,Maluku,Cabai Besar,40000.0,False
2025-10,Maluku,Cabai Besar,40000.0,False
2025-11,Maluku,Cabai Besar,40000.0,False
2025-12,Maluku,Cabai Besar,40000.0,False
2026-01,Maluku,Cabai Besar,40714.28571428572,True
2026-02,Maluku,Cabai Besar,41428.57142857143,True
2026-03,Maluku,Cabai Besar,42142.857142857145,True
2026-04,Maluku,Cabai Besar,42857.142857142855,True
2026-05,Maluku,Cabai Besar,43571.42857142857,True
2026-06,Maluku,Cabai Besar,44285.71428571429,True
2026-07,Maluku,Cabai Besar,45000.0,False
2020-02,Maluku,Cabai Rawit,86250.0,False
2020-03,Maluku,Cabai Rawit,22750.0,False
2020-04,Maluku,Cabai Rawit,44400.0,False
2020-05,Maluku,Cabai Rawit,47516.66666666666,True
2020-06,Maluku,Cabai Rawit,50633.333333333336,True
2020-07,Maluku,Cabai Rawit,53750.0,False
2020-08,Maluku,Cabai Rawit,49400.0,False
2020-09,Maluku,Cabai Rawit,38150.0,False
2020-10,Maluku,Cabai Rawit,43750.0,False
2020-11,Maluku,Cabai Rawit,45000.0,False
2020-12,Maluku,Cabai Rawit,71250.0,False
2021-01,Maluku,Cabai Rawit,67200.0,True
2021-02,Maluku,Cabai Rawit,63150.0,False
2021-03,Maluku,Cabai Rawit,91250.0,False
2021-04,Maluku,Cabai Rawit,116250.0,False
2021-05,Maluku,Cabai Rawit,88750.0,False
2021-06,Maluku,Cabai Rawit,99375.0,True
2021-07,Maluku,Cabai Rawit,110000.0,False
2021-08,Maluku,Cabai Rawit,98750.0,False
2021-09,Maluku,Cabai Rawit,61250.0,False
2021-10,Maluku,Cabai Rawit,65650.0,False
2021-11,Maluku,Cabai Rawit,51900.0,False
2021-12,Maluku,Cabai Rawit,127500.0,False
2022-01,Maluku,Cabai Rawit,143150.0,False
2022-02,Maluku,Cabai Rawit,135325.0,True
2022-03,Maluku,Cabai Rawit,127500.0,False
2022-04,Maluku,Cabai Rawit,140000.0,False
2022-05,Maluku,Cabai Rawit,129800.0,True
2022-06,Maluku,Cabai Rawit,119600.0,True
2022-07,Maluku,Cabai Rawit,109400.0,False
2022-08,Maluku,Cabai Rawit,121250.0,False
2022-09,Maluku,Cabai Rawit,87500.0,False
2022-10,Maluku,Cabai Rawit,95000.0,False
2022-11,Maluku,Cabai Rawit,93150.0,False
2022-12,Maluku,Cabai Rawit,93750.0,False
2023-01,Maluku,Cabai Rawit,112500.0,False
2023-02,Maluku,Cabai Rawit,64400.0,False
2023-03,Maluku,Cabai Rawit,76900.0,False
2023-04,Maluku,Cabai Rawit,77500.0,False
2023-05,Maluku,Cabai Rawit,77500.0,True
2023-06,Maluku,Cabai Rawit,77500.0,False
2023-07,Maluku,Cabai Rawit,96250.0,False
2023-08,Maluku,Cabai Rawit,68150.0,False
2023-09,Maluku,Cabai Rawit,78150.0,False
2023-10,Maluku,Cabai Rawit,77500.0,False
2023-11,Maluku,Cabai Rawit,102500.0,False
2023-12,Maluku,Cabai Rawit,143750.0,False
2024-01,Maluku,Cabai Rawit,141250.0,False
2024-02,Maluku,Cabai Rawit,63750.0,False
2024-03,Maluku,Cabai Rawit,51250.0,False
2024-04,Maluku,Cabai Rawit,67500.0,False
2024-05,Maluku,Cabai Rawit,107500.0,False
2024-06,Maluku,Cabai Rawit,90000.0,False
2024-07,Maluku,Cabai Rawit,78750.0,False
2024-08,Maluku,Cabai Rawit,95000.0,False
2024-09,Maluku,Cabai Rawit,88750.0,False
2024-10,Maluku,Cabai Rawit,72500.0,False
2024-11,Maluku,Cabai Rawit,58150.0,False
2024-12,Maluku,Cabai Rawit,61250.0,False
2025-01,Maluku,Cabai Rawit,130000.0,False
2025-02,Maluku,Cabai Rawit,86250.0,False
2025-03,Maluku,Cabai Rawit,82500.0,False
2025-04,Maluku,Cabai Rawit,150000.0,False
2025-05,Maluku,Cabai Rawit,133750.0,False
2025-06,Maluku,Cabai Rawit,106250.0,False
2025-07,Maluku,Cabai Rawit,112500.0,False
2025-08,Maluku,Cabai Rawit,112500.0,False
2025-09,Maluku,Cabai Rawit,80000.0,False
2025-10,Maluku,Cabai Rawit,72500.0,False
2025-11,Maluku,Cabai Rawit,68750.0,False
2025-12,Maluku,Cabai Rawit,88750.0,False
2026-01,Maluku,Cabai Rawit,111250.0,False
2026-02,Maluku,Cabai Rawit,86250.0,False
2026-03,Maluku,Cabai Rawit,100000.0,False
2026-04,Maluku,Cabai Rawit,160000.0,False
2026-05,Maluku,Cabai Rawit,79400.0,False
2026-06,Maluku,Cabai Rawit,89400.0,False
2026-07,Maluku,Cabai Rawit,91250.0,False
2020-02,Maluku Utara,Bawang Merah,50000.0,False
2020-03,Maluku Utara,Bawang Merah,58750.0,False
2020-04,Maluku Utara,Bawang Merah,57500.0,False
2020-05,Maluku Utara,Bawang Merah,59583.333333333336,True
2020-06,Maluku Utara,Bawang Merah,61666.66666666666,True
2020-07,Maluku Utara,Bawang Merah,63750.0,False
2020-08,Maluku Utara,Bawang Merah,47750.0,False
2020-09,Maluku Utara,Bawang Merah,47500.0,False
2020-10,Maluku Utara,Bawang Merah,45000.0,False
2020-11,Maluku Utara,Bawang Merah,47500.0,False
2020-12,Maluku Utara,Bawang Merah,51500.0,False
2021-01,Maluku Utara,Bawang Merah,50750.0,True
2021-02,Maluku Utara,Bawang Merah,50000.0,False
2021-03,Maluku Utara,Bawang Merah,45750.0,False
2021-04,Maluku Utara,Bawang Merah,51500.0,False
2021-05,Maluku Utara,Bawang Merah,49500.0,False
2021-06,Maluku Utara,Bawang Merah,48875.0,True
2021-07,Maluku Utara,Bawang Merah,48250.0,False
2021-08,Maluku Utara,Bawang Merah,50000.0,False
2021-09,Maluku Utara,Bawang Merah,52500.0,False
2021-10,Maluku Utara,Bawang Merah,50000.0,False
2021-11,Maluku Utara,Bawang Merah,51250.0,False
2021-12,Maluku Utara,Bawang Merah,48750.0,False
2022-01,Maluku Utara,Bawang Merah,48750.0,False
2022-02,Maluku Utara,Bawang Merah,50625.0,True
2022-03,Maluku Utara,Bawang Merah,52500.0,False
2022-04,Maluku Utara,Bawang Merah,53250.0,False
2022-05,Maluku Utara,Bawang Merah,68416.66666666667,True
2022-06,Maluku Utara,Bawang Merah,83583.33333333333,True
2022-07,Maluku Utara,Bawang Merah,98750.0,False
2022-08,Maluku Utara,Bawang Merah,82500.0,False
2022-09,Maluku Utara,Bawang Merah,57500.0,False
2022-10,Maluku Utara,Bawang Merah,61250.0,False
2022-11,Maluku Utara,Bawang Merah,49500.0,False
2022-12,Maluku Utara,Bawang Merah,58750.0,False
2023-01,Maluku Utara,Bawang Merah,63750.0,False
2023-02,Maluku Utara,Bawang Merah,57000.0,False
2023-03,Maluku Utara,Bawang Merah,58750.0,False
2023-04,Maluku Utara,Bawang Merah,52500.0,False
2023-05,Maluku Utara,Bawang Merah,53750.0,False
2023-06,Maluku Utara,Bawang Merah,61250.0,False
2023-07,Maluku Utara,Bawang Merah,60000.0,False
2023-08,Maluku Utara,Bawang Merah,60000.0,False
2023-09,Maluku Utara,Bawang Merah,50000.0,False
2023-10,Maluku Utara,Bawang Merah,48750.0,False
2023-11,Maluku Utara,Bawang Merah,48750.0,False
2023-12,Maluku Utara,Bawang Merah,46250.0,False
2024-01,Maluku Utara,Bawang Merah,52500.0,True
2024-02,Maluku Utara,Bawang Merah,58750.0,False
2024-03,Maluku Utara,Bawang Merah,57500.0,False
2024-04,Maluku Utara,Bawang Merah,55000.0,False
2024-05,Maluku Utara,Bawang Merah,83750.0,False
2024-06,Maluku Utara,Bawang Merah,67500.0,False
2024-07,Maluku Utara,Bawang Merah,63750.0,False
2024-08,Maluku Utara,Bawang Merah,60000.0,False
2024-09,Maluku Utara,Bawang Merah,48750.0,False
2024-10,Maluku Utara,Bawang Merah,48750.0,False
2024-11,Maluku Utara,Bawang Merah,52500.0,False
2024-12,Maluku Utara,Bawang Merah,53750.0,False
2025-01,Maluku Utara,Bawang Merah,53125.0,True
2025-02,Maluku Utara,Bawang Merah,52500.0,False
2025-03,Maluku Utara,Bawang Merah,56250.0,False
2025-04,Maluku Utara,Bawang Merah,58750.0,False
2025-05,Maluku Utara,Bawang Merah,67500.0,False
2025-06,Maluku Utara,Bawang Merah,63750.0,False
2025-07,Maluku Utara,Bawang Merah,66250.0,False
2025-08,Maluku Utara,Bawang Merah,75000.0,False
2025-09,Maluku Utara,Bawang Merah,67500.0,False
2025-10,Maluku Utara,Bawang Merah,66250.0,False
2025-11,Maluku Utara,Bawang Merah,67500.0,False
2025-12,Maluku Utara,Bawang Merah,60000.0,False
2026-01,Maluku Utara,Bawang Merah,68750.0,False
2026-02,Maluku Utara,Bawang Merah,63750.0,False
2026-03,Maluku Utara,Bawang Merah,61250.0,False
2026-04,Maluku Utara,Bawang Merah,77500.0,False
2026-05,Maluku Utara,Bawang Merah,65000.0,False
2026-06,Maluku Utara,Bawang Merah,66250.0,False
2026-07,Maluku Utara,Bawang Merah,70000.0,False
2020-02,Maluku Utara,Beras,13250.0,False
2020-03,Maluku Utara,Beras,13400.0,False
2020-04,Maluku Utara,Beras,13400.0,False
2020-05,Maluku Utara,Beras,13266.666666666666,True
2020-06,Maluku Utara,Beras,13133.333333333334,True
2020-07,Maluku Utara,Beras,13000.0,False
2020-08,Maluku Utara,Beras,13000.0,False
2020-09,Maluku Utara,Beras,12750.0,False
2020-10,Maluku Utara,Beras,12750.0,False
2020-11,Maluku Utara,Beras,12750.0,False
2020-12,Maluku Utara,Beras,12750.0,False
2021-01,Maluku Utara,Beras,12750.0,True
2021-02,Maluku Utara,Beras,12750.0,False
2021-03,Maluku Utara,Beras,12750.0,False
2021-04,Maluku Utara,Beras,12750.0,False
2021-05,Maluku Utara,Beras,12900.0,False
2021-06,Maluku Utara,Beras,12900.0,True
2021-07,Maluku Utara,Beras,12900.0,False
2021-08,Maluku Utara,Beras,12900.0,False
2021-09,Maluku Utara,Beras,12900.0,False
2021-10,Maluku Utara,Beras,12900.0,False
2021-11,Maluku Utara,Beras,12900.0,False
2021-12,Maluku Utara,Beras,12900.0,False
2022-01,Maluku Utara,Beras,12900.0,False
2022-02,Maluku Utara,Beras,12900.0,True
2022-03,Maluku Utara,Beras,12900.0,False
2022-04,Maluku Utara,Beras,12900.0,False
2022-05,Maluku Utara,Beras,12900.0,True
2022-06,Maluku Utara,Beras,12900.0,True
2022-07,Maluku Utara,Beras,12900.0,False
2022-08,Maluku Utara,Beras,12900.0,False
2022-09,Maluku Utara,Beras,12900.0,False
2022-10,Maluku Utara,Beras,12900.0,False
2022-11,Maluku Utara,Beras,12900.0,False
2022-12,Maluku Utara,Beras,12900.0,False
2023-01,Maluku Utara,Beras,13150.0,False
2023-02,Maluku Utara,Beras,14150.0,False
2023-03,Maluku Utara,Beras,14000.0,False
2023-04,Maluku Utara,Beras,14900.0,False
2023-05,Maluku Utara,Beras,14900.0,False
2023-06,Maluku Utara,Beras,14900.0,False
2023-07,Maluku Utara,Beras,14400.0,False
2023-08,Maluku Utara,Beras,14400.0,False
2023-09,Maluku Utara,Beras,14750.0,False
2023-10,Maluku Utara,Beras,15250.0,False
2023-11,Maluku Utara,Beras,15500.0,False
2023-12,Maluku Utara,Beras,15750.0,False
2024-01,Maluku Utara,Beras,15750.0,True
2024-02,Maluku Utara,Beras,15750.0,False
2024-03,Maluku Utara,Beras,17000.0,False
2024-04,Maluku Utara,Beras,17000.0,False
2024-05,Maluku Utara,Beras,17000.0,False
2024-06,Maluku Utara,Beras,17000.0,False
2024-07,Maluku Utara,Beras,17000.0,False
2024-08,Maluku Utara,Beras,17000.0,False
2024-09,Maluku Utara,Beras,17000.0,False
2024-10,Maluku Utara,Beras,17000.0,False
2024-11,Maluku Utara,Beras,17000.0,False
2024-12,Maluku Utara,Beras,17000.0,False
2025-01,Maluku Utara,Beras,17000.0,True
2025-02,Maluku Utara,Beras,17000.0,False
2025-03,Maluku Utara,Beras,17000.0,False
2025-04,Maluku Utara,Beras,17000.0,False
2025-05,Maluku Utara,Beras,17000.0,False
2025-06,Maluku Utara,Beras,17000.0,False
2025-07,Maluku Utara,Beras,17000.0,False
2025-08,Maluku Utara,Beras,17000.0,False
2025-09,Maluku Utara,Beras,17000.0,False
2025-10,Maluku Utara,Beras,17000.0,False
2025-11,Maluku Utara,Beras,17250.0,False
2025-12,Maluku Utara,Beras,17750.0,False
2026-01,Maluku Utara,Beras,17750.0,False
2026-02,Maluku Utara,Beras,17750.0,False
2026-03,Maluku Utara,Beras,17500.0,False
2026-04,Maluku Utara,Beras,18000.0,False
2026-05,Maluku Utara,Beras,18000.0,False
2026-06,Maluku Utara,Beras,18000.0,False
2026-07,Maluku Utara,Beras,18000.0,False
2020-02,Maluku Utara,Cabai Besar,32500.0,False
2020-03,Maluku Utara,Cabai Besar,32500.0,False
2020-04,Maluku Utara,Cabai Besar,30000.0,False
2020-05,Maluku Utara,Cabai Besar,35000.0,True
2020-06,Maluku Utara,Cabai Besar,40000.0,True
2020-07,Maluku Utara,Cabai Besar,45000.0,False
2020-08,Maluku Utara,Cabai Besar,50000.0,False
2020-09,Maluku Utara,Cabai Besar,47500.0,False
2020-10,Maluku Utara,Cabai Besar,44000.0,False
2020-11,Maluku Utara,Cabai Besar,50000.0,False
2020-12,Maluku Utara,Cabai Besar,40000.0,False
2021-01,Maluku Utara,Cabai Besar,37500.0,True
2021-02,Maluku Utara,Cabai Besar,35000.0,False
2021-03,Maluku Utara,Cabai Besar,45000.0,False
2021-04,Maluku Utara,Cabai Besar,37500.0,False
2021-05,Maluku Utara,Cabai Besar,45000.0,False
2021-06,Maluku Utara,Cabai Besar,37500.0,True
