tanggal,kabkota,pasar,komoditas,harga
2026-01-20,Kabupaten Pacitan,Pasar Arjosari,bawang,32000
2026-01-21,Kabupaten Pacitan,Pasar Arjosari,bawang,32000
2026-01-22,Kabupaten Pacitan,Pasar Arjosari,bawang,32000
2026-01-23,Kabupaten Pacitan,Pasar Arjosari,bawang,32000
2026-01-24,Kabupaten Pacitan,Pasar Arjosari,bawang,32000
2026-01-18,Kabupaten Pacitan,Pasar Arjowinangun,bawang,30000
2026-01-19,Kabupaten Pacitan,Pasar Arjowinangun,bawang,28000
2026-01-20,Kabupaten Pacitan,Pasar Arjowinangun,bawang,28000
2026-01-21,Kabupaten Pacitan,Pasar Arjowinangun,bawang,28000
2026-01-22,Kabupaten Pacitan,Pasar Arjowinangun,bawang,32000
2026-01-23,Kabupaten Pacitan,Pasar Arjowinangun,bawang,32000
2026-01-24,Kabupaten Pacitan,Pasar Arjowinangun,bawang,33000
2026-01-18,Kabupaten Pacitan,Pasar Minulyo,bawang,30000
2026-01-19,Kabupaten Pacitan,Pasar Minulyo,bawang,30000
2026-01-20,Kabupaten Pacitan,Pasar Minulyo,bawang,30000
2026-01-21,Kabupaten Pacitan,Pasar Minulyo,bawang,30000
2026-01-22,Kabupaten Pacitan,Pasar Minulyo,bawang,30000
2026-01-23,Kabupaten Pacitan,Pasar Minulyo,bawang,30000
2026-01-24,Kabupaten Pacitan,Pasar Minulyo,bawang,30000
2026-01-18,Kabupaten Pamekasan,Pasar Kolpajung,bawang,40000
2026-01-19,Kabupaten Pamekasan,Pasar Kolpajung,bawang,35000
2026-01-20,Kabupaten Pamekasan,Pasar Kolpajung,bawang,35000
2026-01-21,Kabupaten Pamekasan,Pasar Kolpajung,bawang,35000
2026-01-22,Kabupaten Pamekasan,Pasar Kolpajung,bawang,35000
2026-01-23,Kabupaten Pamekasan,Pasar Kolpajung,bawang,40000
2026-01-24,Kabupaten Pamekasan,Pasar Kolpajung,bawang,40000
2026-01-18,Kabupaten Pamekasan,Pasar Waru,bawang,35000
2026-01-19,Kabupaten Pamekasan,Pasar Waru,bawang,35000
2026-01-20,Kabupaten Pamekasan,Pasar Waru,bawang,35000
2026-01-21,Kabupaten Pamekasan,Pasar Waru,bawang,35000
2026-01-22,Kabupaten Pamekasan,Pasar Waru,bawang,35000
2026-01-23,Kabupaten Pamekasan,Pasar Waru,bawang,35000
2026-01-24,Kabupaten Pamekasan,Pasar Waru,bawang,35000
2026-01-18,Kabupaten Pasuruan,Pasar Bangil,bawang,34500
2026-01-19,Kabupaten Pasuruan,Pasar Bangil,bawang,34500
2026-01-20,Kabupaten Pasuruan,Pasar Bangil,bawang,34500
2026-01-21,Kabupaten Pasuruan,Pasar Bangil,bawang,34500
2026-01-22,Kabupaten Pasuruan,Pasar Bangil,bawang,34500
2026-01-23,Kabupaten Pasuruan,Pasar Bangil,bawang,34500
2026-01-24,Kabupaten Pasuruan,Pasar Bangil,bawang,34500
2026-01-18,Kabupaten Pasuruan,Pasar Pandaan,bawang,30000
2026-01-19,Kabupaten Pasuruan,Pasar Pandaan,bawang,35000
2026-01-20,Kabupaten Pasuruan,Pasar Pandaan,bawang,35000
2026-01-21,Kabupaten Pasuruan,Pasar Pandaan,bawang,35000
2026-01-22,Kabupaten Pasuruan,Pasar Pandaan,bawang,35000
2026-01-23,Kabupaten Pasuruan,Pasar Pandaan,bawang,35000
2026-01-24,Kabupaten Pasuruan,Pasar Pandaan,bawang,40000
2026-01-18,Kabupaten Pasuruan,Pasar Sukorejo,bawang,42000
2026-01-19,Kabupaten Pasuruan,Pasar Sukorejo,bawang,42000
2026-01-20,Kabupaten Pasuruan,Pasar Sukorejo,bawang,42000
2026-01-21,Kabupaten Pasuruan,Pasar Sukorejo,bawang,45000
2026-01-22,Kabupaten Pasuruan,Pasar Sukorejo,bawang,45000
2026-01-23,Kabupaten Pasuruan,Pasar Sukorejo,bawang,45000
2026-01-24,Kabupaten Pasuruan,Pasar Sukorejo,bawang,45000
2026-01-18,Kabupaten Ponorogo,Pasar Legi,bawang,33000
2026-01-19,Kabupaten Ponorogo,Pasar Legi,bawang,33000
2026-01-20,Kabupaten Ponorogo,Pasar Legi,bawang,33000
2026-01-21,Kabupaten Ponorogo,Pasar Legi,bawang,33000
2026-01-22,Kabupaten Ponorogo,Pasar Legi,bawang,33000
2026-01-23,Kabupaten Ponorogo,Pasar Legi,bawang,33000
2026-01-24,Kabupaten Ponorogo,Pasar Legi,bawang,33000
2026-01-18,Kabupaten Ponorogo,Pasar Sumoroto,bawang,32000
2026-01-19,Kabupaten Ponorogo,Pasar Sumoroto,bawang,30000
2026-01-20,Kabupaten Ponorogo,Pasar Sumoroto,bawang,30000
2026-01-21,Kabupaten Ponorogo,Pasar Sumoroto,bawang,30000
2026-01-22,Kabupaten Ponorogo,Pasar Sumoroto,bawang,30000
2026-01-23,Kabupaten Ponorogo,Pasar Sumoroto,bawang,30000
2026-01-24,Kabupaten Ponorogo,Pasar Sumoroto,bawang,30000
2026-01-18,Kabupaten Probolinggo,Pasar Dringu,bawang,40000
2026-01-19,Kabupaten Probolinggo,Pasar Dringu,bawang,40000
2026-01-20,Kabupaten Probolinggo,Pasar Dringu,bawang,40000
2026-01-21,Kabupaten Probolinggo,Pasar Dringu,bawang,40000
2026-01-22,Kabupaten Probolinggo,Pasar Dringu,bawang,40000
2026-01-23,Kabupaten Probolinggo,Pasar Dringu,bawang,40000
2026-01-24,Kabupaten Probolinggo,Pasar Dringu,bawang,40000
2026-01-18,Kabupaten Probolinggo,Pasar Leces,bawang,33000
2026-01-19,Kabupaten Probolinggo,Pasar Leces,bawang,33000
2026-01-20,Kabupaten Probolinggo,Pasar Leces,bawang,33000
2026-01-21,Kabupaten Probolinggo,Pasar Leces,bawang,33000
2026-01-22,Kabupaten Probolinggo,Pasar Leces,bawang,32000
2026-01-23,Kabupaten Probolinggo,Pasar Leces,bawang,32000
2026-01-24,Kabupaten Probolinggo,Pasar Leces,bawang,32000
2026-01-18,Kabupaten Probolinggo,Pasar Semampir,bawang,33000
2026-01-19,Kabupaten Probolinggo,Pasar Semampir,bawang,33000
2026-01-20,Kabupaten Probolinggo,Pasar Semampir,bawang,33000
2026-01-21,Kabupaten Probolinggo,Pasar Semampir,bawang,33000
2026-01-22,Kabupaten Probolinggo,Pasar Semampir,bawang,32000
2026-01-23,Kabupaten Probolinggo,Pasar Semampir,bawang,32000
2026-01-24,Kabupaten Probolinggo,Pasar Semampir,bawang,32000
2026-01-18,Kabupaten Sampang,Pasar Rongtengah,bawang,35000
2026-01-19,Kabupaten Sampang,Pasar Rongtengah,bawang,35000
2026-01-20,Kabupaten Sampang,Pasar Rongtengah,bawang,35000
2026-01-21,Kabupaten Sampang,Pasar Rongtengah,bawang,37000
2026-01-22,Kabupaten Sampang,Pasar Rongtengah,bawang,37000
2026-01-23,Kabupaten Sampang,Pasar Rongtengah,bawang,38000
2026-01-24,Kabupaten Sampang,Pasar Rongtengah,bawang,38000
2026-01-18,Kabupaten Sampang,Pasar Srimangunan,bawang,30000
2026-01-19,Kabupaten Sampang,Pasar Srimangunan,bawang,35000
2026-01-20,Kabupaten Sampang,Pasar Srimangunan,bawang,35000
2026-01-21,Kabupaten Sampang,Pasar Srimangunan,bawang,35000
2026-01-22,Kabupaten Sampang,Pasar Srimangunan,bawang,35000
2026-01-23,Kabupaten Sampang,Pasar Srimangunan,bawang,32000
2026-01-24,Kabupaten Sampang,Pasar Srimangunan,bawang,32000
2026-01-18,Kabupaten Sidoarjo,Pasar Krian,bawang,34000
2026-01-19,Kabupaten Sidoarjo,Pasar Krian,bawang,30000
2026-01-20,Kabupaten Sidoarjo,Pasar Krian,bawang,32000
2026-01-21,Kabupaten Sidoarjo,Pasar Krian,bawang,32000
2026-01-22,Kabupaten Sidoarjo,Pasar Krian,bawang,32000
2026-01-23,Kabupaten Sidoarjo,Pasar Krian,bawang,32000
2026-01-24,Kabupaten Sidoarjo,Pasar Krian,bawang,34000
2026-01-18,Kabupaten Sidoarjo,Pasar Larangan,bawang,35000
2026-01-19,Kabupaten Sidoarjo,Pasar Larangan,bawang,35000
2026-01-20,Kabupaten Sidoarjo,Pasar Larangan,bawang,35000
2026-01-21,Kabupaten Sidoarjo,Pasar Larangan,bawang,35000
2026-01-22,Kabupaten Sidoarjo,Pasar Larangan,bawang,35000
2026-01-23,Kabupaten Sidoarjo,Pasar Larangan,bawang,35000
2026-01-24,Kabupaten Sidoarjo,Pasar Larangan,bawang,35000
2026-01-18,Kabupaten Situbondo,Pasar Ardirejo,bawang,35000
2026-01-19,Kabupaten Situbondo,Pasar Ardirejo,bawang,35000
2026-01-20,Kabupaten Situbondo,Pasar Ardirejo,bawang,33000
2026-01-21,Kabupaten Situbondo,Pasar Ardirejo,bawang,33000
2026-01-22,Kabupaten Situbondo,Pasar Ardirejo,bawang,33000
2026-01-23,Kabupaten Situbondo,Pasar Ardirejo,bawang,33000
2026-01-24,Kabupaten Situbondo,Pasar Ardirejo,bawang,33000
2026-01-18,Kabupaten Situbondo,Pasar Mimbaan Baru,bawang,36000
2026-01-19,Kabupaten Situbondo,Pasar Mimbaan Baru,bawang,36000
2026-01-20,Kabupaten Situbondo,Pasar Mimbaan Baru,bawang,34000
2026-01-21,Kabupaten Situbondo,Pasar Mimbaan Baru,bawang,34000
2026-01-22,Kabupaten Situbondo,Pasar Mimbaan Baru,bawang,34000
2026-01-23,Kabupaten Situbondo,Pasar Mimbaan Baru,bawang,34000
2026-01-24,Kabupaten Situbondo,Pasar Mimbaan Baru,bawang,34000
2026-01-18,Kabupaten Situbondo,Pasar Sumber Kolak,bawang,33000
2026-01-19,Kabupaten Situbondo,Pasar Sumber Kolak,bawang,33000
2026-01-20,Kabupaten Situbondo,Pasar Sumber Kolak,bawang,32000
2026-01-21,Kabupaten Situbondo,Pasar Sumber Kolak,bawang,32000
2026-01-22,Kabupaten Situbondo,Pasar Sumber Kolak,bawang,32000
2026-01-23,Kabupaten Situbondo,Pasar Sumber Kolak,bawang,32000
2026-01-24,Kabupaten Situbondo,Pasar Sumber Kolak,bawang,32000
2026-01-18,Kabupaten Sumenep,Pasar Anom Baru,bawang,36000
2026-01-19,Kabupaten Sumenep,Pasar Anom Baru,bawang,36000
2026-01-20,Kabupaten Sumenep,Pasar Anom Baru,bawang,36000
2026-01-21,Kabupaten Sumenep,Pasar Anom Baru,bawang,35000
2026-01-22,Kabupaten Sumenep,Pasar Anom Baru,bawang,35000
2026-01-23,Kabupaten Sumenep,Pasar Anom Baru,bawang,35000
2026-01-24,Kabupaten Sumenep,Pasar Anom Baru,bawang,35000
2026-01-18,Kabupaten Sumenep,Pasar Bangkal,bawang,38000
2026-01-19,Kabupaten Sumenep,Pasar Bangkal,bawang,38000
2026-01-20,Kabupaten Sumenep,Pasar Bangkal,bawang,38000
2026-01-21,Kabupaten Sumenep,Pasar Bangkal,bawang,38000
2026-01-22,Kabupaten Sumenep,Pasar Bangkal,bawang,35000
2026-01-23,Kabupaten Sumenep,Pasar Bangkal,bawang,35000
2026-01-24,Kabupaten Sumenep,Pasar Bangkal,bawang,35000
2026-01-18,Kabupaten Trenggalek,Pasar Basah,bawang,34000
2026-01-19,Kabupaten Trenggalek,Pasar Basah,bawang,32000
2026-01-20,Kabupaten Trenggalek,Pasar Basah,bawang,33000
2026-01-21,Kabupaten Trenggalek,Pasar Basah,bawang,33000
2026-01-22,Kabupaten Trenggalek,Pasar Basah,bawang,32000
2026-01-23,Kabupaten Trenggalek,Pasar Basah,bawang,32000
2026-01-24,Kabupaten Trenggalek,Pasar Basah,bawang,32000
2026-01-18,Kabupaten Trenggalek,Pasar Subuh,bawang,30000
2026-01-19,Kabupaten Trenggalek,Pasar Subuh,bawang,32000
2026-01-20,Kabupaten Trenggalek,Pasar Subuh,bawang,32000
2026-01-21,Kabupaten Trenggalek,Pasar Subuh,bawang,32000
2026-01-22,Kabupaten Trenggalek,Pasar Subuh,bawang,30000
2026-01-23,Kabupaten Trenggalek,Pasar Subuh,bawang,30000
2026-01-24,Kabupaten Trenggalek,Pasar Subuh,bawang,30000
2026-01-18,Kabupaten Tuban,Pasar Bangilan,bawang,34000
2026-01-19,Kabupaten Tuban,Pasar Bangilan,bawang,35000
2026-01-20,Kabupaten Tuban,Pasar Bangilan,bawang,35000
2026-01-21,Kabupaten Tuban,Pasar Bangilan,bawang,35000
2026-01-22,Kabupaten Tuban,Pasar Bangilan,bawang,35000
2026-01-23,Kabupaten Tuban,Pasar Bangilan,bawang,35000
2026-01-24,Kabupaten Tuban,Pasar Bangilan,bawang,35000
2026-01-18,Kabupaten Tuban,Pasar Baru Tuban,bawang,35000
2026-01-19,Kabupaten Tuban,Pasar Baru Tuban,bawang,35000
2026-01-20,Kabupaten Tuban,Pasar Baru Tuban,bawang,35000
2026-01-21,Kabupaten Tuban,Pasar Baru Tuban,bawang,35000
2026-01-22,Kabupaten Tuban,Pasar Baru Tuban,bawang,35000
2026-01-23,Kabupaten Tuban,Pasar Baru Tuban,bawang,35000
2026-01-24,Kabupaten Tuban,Pasar Baru Tuban,bawang,35000
2026-01-18,Kabupaten Tuban,Pasar Jatirogo,bawang,32000
2026-01-19,Kabupaten Tuban,Pasar Jatirogo,bawang,32000
2026-01-20,Kabupaten Tuban,Pasar Jatirogo,bawang,32000
2026-01-21,Kabupaten Tuban,Pasar Jatirogo,bawang,32000
2026-01-22,Kabupaten Tuban,Pasar Jatirogo,bawang,34000
2026-01-23,Kabupaten Tuban,Pasar Jatirogo,bawang,34000
2026-01-24,Kabupaten Tuban,Pasar Jatirogo,bawang,34000
2026-01-18,Kabupaten Tulungagung,Pasar Bandung,bawang,33000
2026-01-19,Kabupaten Tulungagung,Pasar Bandung,bawang,33000
2026-01-20,Kabupaten Tulungagung,Pasar Bandung,bawang,33000
2026-01-21,Kabupaten Tulungagung,Pasar Bandung,bawang,34000
2026-01-22,Kabupaten Tulungagung,Pasar Bandung,bawang,34000
2026-01-23,Kabupaten Tulungagung,Pasar Bandung,bawang,34000
2026-01-24,Kabupaten Tulungagung,Pasar Bandung,bawang,34000
2026-01-18,Kabupaten Tulungagung,Pasar Ngemplak,bawang,36000
2026-01-19,Kabupaten Tulungagung,Pasar Ngemplak,bawang,36000
2026-01-20,Kabupaten Tulungagung,Pasar Ngemplak,bawang,36000
2026-01-21,Kabupaten Tulungagung,Pasar Ngemplak,bawang,36000
2026-01-22,Kabupaten Tulungagung,Pasar Ngemplak,bawang,36000
2026-01-23,Kabupaten Tulungagung,Pasar Ngemplak,bawang,36000
2026-01-24,Kabupaten Tulungagung,Pasar Ngemplak,bawang,36000
2026-01-18,Kabupaten Tulungagung,Pasar Ngunut,bawang,35000
2026-01-19,Kabupaten Tulungagung,Pasar Ngunut,bawang,30000
2026-01-20,Kabupaten Tulungagung,Pasar Ngunut,bawang,30000
2026-01-21,Kabupaten Tulungagung,Pasar Ngunut,bawang,30000
2026-01-22,Kabupaten Tulungagung,Pasar Ngunut,bawang,30000
2026-01-23,Kabupaten Tulungagung,Pasar Ngunut,bawang,30000
2026-01-24,Kabupaten Tulungagung,Pasar Ngunut,bawang,30000
2026-01-18,Kabupaten Tulungagung,Pasar Tamanan,bawang,29000
2026-01-19,Kabupaten Tulungagung,Pasar Tamanan,bawang,29000
2026-01-20,Kabupaten Tulungagung,Pasar Tamanan,bawang,29000
2026-01-21,Kabupaten Tulungagung,Pasar Tamanan,bawang,29000
2026-01-22,Kabupaten Tulungagung,Pasar Tamanan,bawang,29000
2026-01-23,Kabupaten Tulungagung,Pasar Tamanan,bawang,29000
2026-01-24,Kabupaten Tulungagung,Pasar Tamanan,bawang,29000
2026-01-18,Kota Batu,Pasar Besar Kota Batu,bawang,33000
2026-01-19,Kota Batu,Pasar Besar Kota Batu,bawang,33000
2026-01-20,Kota Batu,Pasar Besar Kota Batu,bawang,33000
2026-01-21,Kota Batu,Pasar Besar Kota Batu,bawang,33000
2026-01-22,Kota Batu,Pasar Besar Kota Batu,bawang,33000
2026-01-23,Kota Batu,Pasar Besar Kota Batu,bawang,33000
2026-01-24,Kota Batu,Pasar Besar Kota Batu,bawang,33000
2026-01-18,Kota Batu,Pasar Gentengan,bawang,38000
2026-01-19,Kota Batu,Pasar Gentengan,bawang,35000
2026-01-20,Kota Batu,Pasar Gentengan,bawang,35000
2026-01-21,Kota Batu,Pasar Gentengan,bawang,35000
2026-01-22,Kota Batu,Pasar Gentengan,bawang,38000
2026-01-23,Kota Batu,Pasar Gentengan,bawang,38000
2026-01-24,Kota Batu,Pasar Gentengan,bawang,38000
2026-01-18,Kota Batu,Pasar Pesanggrahan,bawang,33000
2026-01-19,Kota Batu,Pasar Pesanggrahan,bawang,38000
2026-01-20,Kota Batu,Pasar Pesanggrahan,bawang,28000
2026-01-21,Kota Batu,Pasar Pesanggrahan,bawang,28000
2026-01-22,Kota Batu,Pasar Pesanggrahan,bawang,25000
2026-01-23,Kota Batu,Pasar Pesanggrahan,bawang,25000
2026-01-24,Kota Batu,Pasar Pesanggrahan,bawang,25000
2026-01-18,Kota Batu,Pasar Songgoriti,bawang,40000
2026-01-19,Kota Batu,Pasar Songgoriti,bawang,40000
2026-01-20,Kota Batu,Pasar Songgoriti,bawang,35000
2026-01-21,Kota Batu,Pasar Songgoriti,bawang,35000
2026-01-22,Kota Batu,Pasar Songgoriti,bawang,35000
2026-01-23,Kota Batu,Pasar Songgoriti,bawang,35000
2026-01-24,Kota Batu,Pasar Songgoriti,bawang,35000
2026-01-18,Kota Blitar,Pasar Legi,bawang,35000
2026-01-19,Kota Blitar,Pasar Legi,bawang,35000
2026-01-20,Kota Blitar,Pasar Legi,bawang,32000
2026-01-21,Kota Blitar,Pasar Legi,bawang,32000
2026-01-22,Kota Blitar,Pasar Legi,bawang,32000
2026-01-23,Kota Blitar,Pasar Legi,bawang,32000
2026-01-24,Kota Blitar,Pasar Legi,bawang,32000
2026-01-18,Kota Blitar,Pasar Pon,bawang,34000
2026-01-19,Kota Blitar,Pasar Pon,bawang,34000
2026-01-20,Kota Blitar,Pasar Pon,bawang,32000
2026-01-21,Kota Blitar,Pasar Pon,bawang,32000
2026-01-22,Kota Blitar,Pasar Pon,bawang,32000
2026-01-23,Kota Blitar,Pasar Pon,bawang,32000
2026-01-24,Kota Blitar,Pasar Pon,bawang,32000
2026-01-18,Kota Madiun,Pasar Besar,bawang,35000
2026-01-19,Kota Madiun,Pasar Besar,bawang,35000
2026-01-20,Kota Madiun,Pasar Besar,bawang,35000
2026-01-21,Kota Madiun,Pasar Besar,bawang,35000
2026-01-22,Kota Madiun,Pasar Besar,bawang,35000
2026-01-23,Kota Madiun,Pasar Besar,bawang,35000
2026-01-24,Kota Madiun,Pasar Besar,bawang,35000
2026-01-18,Kota Madiun,Pasar Sleko,bawang,40000
2026-01-19,Kota Madiun,Pasar Sleko,bawang,40000
2026-01-20,Kota Madiun,Pasar Sleko,bawang,40000
2026-01-21,Kota Madiun,Pasar Sleko,bawang,40000
2026-01-22,Kota Madiun,Pasar Sleko,bawang,40000
2026-01-23,Kota Madiun,Pasar Sleko,bawang,35000
2026-01-24,Kota Madiun,Pasar Sleko,bawang,35000
2026-01-18,Kota Madiun,Pasar Srijaya,bawang,35000
2026-01-19,Kota Madiun,Pasar Srijaya,bawang,35000
2026-01-20,Kota Madiun,Pasar Srijaya,bawang,35000
2026-01-21,Kota Madiun,Pasar Srijaya,bawang,35000
2026-01-22,Kota Madiun,Pasar Srijaya,bawang,35000
2026-01-23,Kota Madiun,Pasar Srijaya,bawang,35000
2026-01-24,Kota Madiun,Pasar Srijaya,bawang,35000
2026-01-18,Kota Mojokerto,Pasar Prajuritkulon,bawang,34000
2026-01-19,Kota Mojokerto,Pasar Prajuritkulon,bawang,34000
2026-01-20,Kota Mojokerto,Pasar Prajuritkulon,bawang,34000
2026-01-21,Kota Mojokerto,Pasar Prajuritkulon,bawang,34000
2026-01-22,Kota Mojokerto,Pasar Prajuritkulon,bawang,34000
2026-01-23,Kota Mojokerto,Pasar Prajuritkulon,bawang,34000
2026-01-24,Kota Mojokerto,Pasar Prajuritkulon,bawang,34000
2026-01-18,Kota Mojokerto,Pasar Tanjung Anyar,bawang,31000
2026-01-19,Kota Mojokerto,Pasar Tanjung Anyar,bawang,31000
2026-01-20,Kota Mojokerto,Pasar Tanjung Anyar,bawang,31000
2026-01-21,Kota Mojokerto,Pasar Tanjung Anyar,bawang,31000
2026-01-22,Kota Mojokerto,Pasar Tanjung Anyar,bawang,32000
2026-01-23,Kota Mojokerto,Pasar Tanjung Anyar,bawang,32000
2026-01-24,Kota Mojokerto,Pasar Tanjung Anyar,bawang,32000
2026-01-18,Kota Pasuruan,Pasar Besar,bawang,30000
2026-01-19,Kota Pasuruan,Pasar Besar,bawang,30000
2026-01-20,Kota Pasuruan,Pasar Besar,bawang,30000
2026-01-21,Kota Pasuruan,Pasar Besar,bawang,30000
2026-01-22,Kota Pasuruan,Pasar Besar,bawang,32000
2026-01-23,Kota Pasuruan,Pasar Besar,bawang,32000
2026-01-24,Kota Pasuruan,Pasar Besar,bawang,32000
2026-01-18,Kota Pasuruan,Pasar Kebonagung,bawang,32000
2026-01-19,Kota Pasuruan,Pasar Kebonagung,bawang,32000
2026-01-20,Kota Pasuruan,Pasar Kebonagung,bawang,32000
2026-01-21,Kota Pasuruan,Pasar Kebonagung,bawang,32000
2026-01-22,Kota Pasuruan,Pasar Kebonagung,bawang,32000
2026-01-23,Kota Pasuruan,Pasar Kebonagung,bawang,32000
2026-01-24,Kota Pasuruan,Pasar Kebonagung,bawang,32000
2026-01-18,Kota Probolinggo,Pasar Baru,bawang,44000
2026-01-19,Kota Probolinggo,Pasar Baru,bawang,45000
2026-01-20,Kota Probolinggo,Pasar Baru,bawang,45000
2026-01-21,Kota Probolinggo,Pasar Baru,bawang,45000
2026-01-22,Kota Probolinggo,Pasar Baru,bawang,45000
2026-01-23,Kota Probolinggo,Pasar Baru,bawang,45000
2026-01-24,Kota Probolinggo,Pasar Baru,bawang,45000
2026-01-18,Kota Probolinggo,Pasar Kronong,bawang,37000
2026-01-19,Kota Probolinggo,Pasar Kronong,bawang,36000
2026-01-20,Kota Probolinggo,Pasar Kronong,bawang,36000
2026-01-21,Kota Probolinggo,Pasar Kronong,bawang,35000
2026-01-22,Kota Probolinggo,Pasar Kronong,bawang,35000
2026-01-23,Kota Probolinggo,Pasar Kronong,bawang,35000
2026-01-24,Kota Probolinggo,Pasar Kronong,bawang,35000
2026-01-18,Kota Probolinggo,Pasar Wonoasih,bawang,40000
2026-01-19,Kota Probolinggo,Pasar Wonoasih,bawang,35000
2026-01-20,Kota Probolinggo,Pasar Wonoasih,bawang,35000
2026-01-21,Kota Probolinggo,Pasar Wonoasih,bawang,35000
2026-01-22,Kota Probolinggo,Pasar Wonoasih,bawang,34000
2026-01-23,Kota Probolinggo,Pasar Wonoasih,bawang,32500
2026-01-24,Kota Probolinggo,Pasar Wonoasih,bawang,32500
2026-01-11,Kota Surabaya,Pasar Genteng,bawang,30000
2026-01-12,Kota Surabaya,Pasar Genteng,bawang,30000
2026-01-13,Kota Surabaya,Pasar Genteng,bawang,30000
2026-01-14,Kota Surabaya,Pasar Genteng,bawang,30000
2026-01-15,Kota Surabaya,Pasar Genteng,bawang,30000
2026-01-16,Kota Surabaya,Pasar Genteng,bawang,30000
2026-01-17,Kota Surabaya,Pasar Genteng,bawang,30000
2026-01-11,Kota Surabaya,Pasar Keputran,bawang,40000
2026-01-12,Kota Surabaya,Pasar Keputran,bawang,35000
2026-01-13,Kota Surabaya,Pasar Keputran,bawang,35000
2026-01-14,Kota Surabaya,Pasar Keputran,bawang,35000
2026-01-15,Kota Surabaya,Pasar Keputran,bawang,35000
2026-01-16,Kota Surabaya,Pasar Keputran,bawang,35000
2026-01-17,Kota Surabaya,Pasar Keputran,bawang,35000
2026-01-11,Kota Surabaya,Pasar Pucang Anom,bawang,30000
2026-01-12,Kota Surabaya,Pasar Pucang Anom,bawang,35000
2026-01-13,Kota Surabaya,Pasar Pucang Anom,bawang,35000
2026-01-14,Kota Surabaya,Pasar Pucang Anom,bawang,35000
2026-01-15,Kota Surabaya,Pasar Pucang Anom,bawang,35000
2026-01-16,Kota Surabaya,Pasar Pucang Anom,bawang,35000
2026-01-17,Kota Surabaya,Pasar Pucang Anom,bawang,35000
2026-01-11,Kota Surabaya,Pasar Soponyono,bawang,33000
2026-01-12,Kota Surabaya,Pasar Soponyono,bawang,33000
2026-01-13,Kota Surabaya,Pasar Soponyono,bawang,33000
2026-01-14,Kota Surabaya,Pasar Soponyono,bawang,33000
2026-01-15,Kota Surabaya,Pasar Soponyono,bawang,33000
2026-01-16,Kota Surabaya,Pasar Soponyono,bawang,33000
2026-01-17,Kota Surabaya,Pasar Soponyono,bawang,33000
2026-01-11,Kota Surabaya,Pasar Tambahrejo,bawang,40000
2026-01-12,Kota Surabaya,Pasar Tambahrejo,bawang,35000
2026-01-13,Kota Surabaya,Pasar Tambahrejo,bawang,35000
2026-01-14,Kota Surabaya,Pasar Tambahrejo,bawang,30000
2026-01-15,Kota Surabaya,Pasar Tambahrejo,bawang,30000
2026-01-16,Kota Surabaya,Pasar Tambahrejo,bawang,30000
2026-01-17,Kota Surabaya,Pasar Tambahrejo,bawang,32000
2026-01-11,Kota Surabaya,Pasar Wonokromo,bawang,35000
2026-01-12,Kota Surabaya,Pasar Wonokromo,bawang,35000
2026-01-13,Kota Surabaya,Pasar Wonokromo,bawang,35000
2026-01-14,Kota Surabaya,Pasar Wonokromo,bawang,35000
2026-01-15,Kota Surabaya,Pasar Wonokromo,bawang,35000
2026-01-16,Kota Surabaya,Pasar Wonokromo,bawang,35000
2026-01-17,Kota Surabaya,Pasar Wonokromo,bawang,35000
2026-01-11,Kota Malang,Pasar Besar,bawang,32000
2026-01-12,Kota Malang,Pasar Besar,bawang,32000
2026-01-13,Kota Malang,Pasar Besar,bawang,32000
2026-01-14,Kota Malang,Pasar Besar,bawang,32000
2026-01-15,Kota Malang,Pasar Besar,bawang,32000
2026-01-16,Kota Malang,Pasar Besar,bawang,32000
2026-01-17,Kota Malang,Pasar Besar,bawang,32000
2026-01-11,Kota Malang,Pasar Blimbing,bawang,45000
2026-01-12,Kota Malang,Pasar Blimbing,bawang,38000
2026-01-13,Kota Malang,Pasar Blimbing,bawang,38000
2026-01-14,Kota Malang,Pasar Blimbing,bawang,38000
2026-01-15,Kota Malang,Pasar Blimbing,bawang,38000
2026-01-16,Kota Malang,Pasar Blimbing,bawang,38000
2026-01-17,Kota Malang,Pasar Blimbing,bawang,38000
2026-01-11,Kota Malang,Pasar Dinoyo,bawang,33000
2026-01-12,Kota Malang,Pasar Dinoyo,bawang,33000
2026-01-13,Kota Malang,Pasar Dinoyo,bawang,33000
2026-01-14,Kota Malang,Pasar Dinoyo,bawang,33000
2026-01-15,Kota Malang,Pasar Dinoyo,bawang,33000
2026-01-16,Kota Malang,Pasar Dinoyo,bawang,33000
2026-01-17,Kota Malang,Pasar Dinoyo,bawang,33000
2026-01-11,Kota Malang,Pasar Klojen,bawang,35000
2026-01-12,Kota Malang,Pasar Klojen,bawang,40000
2026-01-13,Kota Malang,Pasar Klojen,bawang,40000
2026-01-14,Kota Malang,Pasar Klojen,bawang,40000
2026-01-15,Kota Malang,Pasar Klojen,bawang,45000
2026-01-16,Kota Malang,Pasar Klojen,bawang,45000
2026-01-17,Kota Malang,Pasar Klojen,bawang,45000
2026-01-11,Kota Malang,Pasar Oro-oro Dowo,bawang,35000
2026-01-12,Kota Malang,Pasar Oro-oro Dowo,bawang,37000
2026-01-13,Kota Malang,Pasar Oro-oro Dowo,bawang,37000
2026-01-14,Kota Malang,Pasar Oro-oro Dowo,bawang,37000
